dex,speciesName,speciesId,baseStats,types,fastMoves,chargedMoves,tags,defaultIVs,level25CP,buddyDistance,thirdMoveCost,released,family,eliteMoves,searchPriority,nicknames,legacyMoves,levelFloor,aliasId
200,Misdreavus (Shadow),misdreavus_shadow,"{'atk': 167, 'def': 154, 'hp': 155}","['ghost', 'none']","['ASTONISH', 'HEX', 'PSYWAVE']","['DARK_PULSE', 'OMINOUS_WIND', 'SHADOW_SNEAK']",['shadow'],"{'cp500': [10, 4, 14, 4], 'cp1500': [29.5, 4, 10, 14], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_MISDREAVUS', 'evolutions': ['mismagius_shadow']}",,,,,,
201,Unown,unown,"{'atk': 136, 'def': 91, 'hp': 134}","['psychic', 'none']","['HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER']",['STRUGGLE'],,"{'cp500': [16, 4, 13, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,True,,,,,,,
202,Wobbuffet,wobbuffet,"{'atk': 60, 'def': 106, 'hp': 382}","['psychic', 'none']","['COUNTER', 'SPLASH', 'CHARM']",['MIRROR_COAT'],['shadoweligible'],"{'cp500': [20.5, 3, 15, 8], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",538.0,3.0,50000.0,True,"{'id': 'FAMILY_WOBBUFFET', 'parent': 'wynaut'}",,,,,,
202,Wobbuffet (Shadow),wobbuffet_shadow,"{'atk': 60, 'def': 106, 'hp': 382}","['psychic', 'none']","['COUNTER', 'SPLASH', 'CHARM']",['MIRROR_COAT'],['shadow'],"{'cp500': [20.5, 3, 15, 8], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_WOBBUFFET', 'parent': 'wynaut'}",,,,,,
203,Girafarig,girafarig,"{'atk': 182, 'def': 133, 'hp': 172}","['normal', 'psychic']","['CONFUSION', 'TACKLE', 'DOUBLE_KICK']","['MIRROR_COAT', 'PSYCHIC', 'THUNDERBOLT', 'PSYCHIC_FANGS', 'TRAILBLAZE']",['shadoweligible'],"{'cp500': [9.5, 4, 11, 4], 'cp1500': [27, 4, 15, 14], 'cp2500': [50, 15, 15, 15]}",1228.0,3.0,50000.0,True,"{'id': 'FAMILY_GIRAFARIG', 'evolutions': ['farigaraf']}",,,,,,
203,Girafarig (Shadow),girafarig_shadow,"{'atk': 182, 'def': 133, 'hp': 172}","['normal', 'psychic']","['CONFUSION', 'TACKLE', 'DOUBLE_KICK']","['MIRROR_COAT', 'PSYCHIC', 'THUNDERBOLT', 'PSYCHIC_FANGS', 'TRAILBLAZE']",['shadow'],"{'cp500': [9.5, 4, 11, 4], 'cp1500': [27, 4, 15, 14], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_GIRAFARIG', 'evolutions': ['farigaraf_shadow']}",,,,,,
204,Pineco,pineco,"{'atk': 108, 'def': 122, 'hp': 137}","['bug', 'none']","['BUG_BITE', 'TACKLE']","['GYRO_BALL', 'ROCK_TOMB', 'SAND_TOMB']",['shadoweligible'],"{'cp500': [18, 3, 12, 10], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",622.0,5.0,75000.0,True,"{'id': 'FAMILY_PINECO', 'evolutions': ['forretress']}",,,,,,
204,Pineco (Shadow),pineco_shadow,"{'atk': 108, 'def': 122, 'hp': 137}","['bug', 'none']","['BUG_BITE', 'TACKLE']","['GYRO_BALL', 'ROCK_TOMB', 'SAND_TOMB']",['shadow'],"{'cp500': [18, 3, 12, 10], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,True,"{'id': 'FAMILY_PINECO', 'evolutions': ['forretress_shadow']}",,,,,,
205,Forretress,forretress,"{'atk': 161, 'def': 205, 'hp': 181}","['bug', 'steel']","['BUG_BITE', 'STRUGGLE_BUG']","['EARTHQUAKE', 'HEAVY_SLAM', 'ROCK_TOMB', 'SAND_TOMB', 'MIRROR_SHOT']",['shadoweligible'],"{'cp500': [8.5, 5, 5, 11], 'cp1500': [25, 4, 7, 14], 'cp2500': [50, 12, 12, 12], 'cp2500l40': [40, 15, 15, 15]}",1383.0,5.0,75000.0,True,"{'id': 'FAMILY_PINECO', 'parent': 'pineco'}",,2.0,,,,
205,Forretress (Shadow),forretress_shadow,"{'atk': 161, 'def': 205, 'hp': 181}","['bug', 'steel']","['BUG_BITE', 'STRUGGLE_BUG']","['EARTHQUAKE', 'HEAVY_SLAM', 'ROCK_TOMB', 'SAND_TOMB', 'MIRROR_SHOT']",['shadow'],"{'cp500': [8.5, 5, 5, 11], 'cp1500': [25, 4, 7, 14], 'cp2500': [50, 12, 12, 12], 'cp2500l40': [40, 15, 15, 15]}",,5.0,75000.0,True,"{'id': 'FAMILY_PINECO', 'parent': 'pineco_shadow'}",,2.0,,,,
206,Dunsparce,dunsparce,"{'atk': 131, 'def': 128, 'hp': 225}","['normal', 'none']","['ASTONISH', 'BITE', 'ROLLOUT']","['DIG', 'DRILL_RUN', 'ROCK_SLIDE']",,"{'cp500': [11.5, 4, 13, 5], 'cp1500': [37.5, 4, 15, 12], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,,,3.0,,,,
207,Gligar,gligar,"{'atk': 143, 'def': 184, 'hp': 163}","['ground', 'flying']","['FURY_CUTTER', 'WING_ATTACK']","['AERIAL_ACE', 'DIG', 'NIGHT_SLASH']",['shadoweligible'],"{'cp500': [10, 7, 11, 15], 'cp1500': [30.5, 4, 15, 15], 'cp2500': [50, 15, 15, 15]}",1104.0,5.0,75000.0,True,"{'id': 'FAMILY_GLIGAR', 'evolutions': ['gliscor']}",,6.0,,,,
207,Gligar (Shadow),gligar_shadow,"{'atk': 143, 'def': 184, 'hp': 163}","['ground', 'flying']","['FURY_CUTTER', 'WING_ATTACK']","['AERIAL_ACE', 'DIG', 'NIGHT_SLASH']",['shadow'],"{'cp500': [10, 7, 11, 15], 'cp1500': [30.5, 4, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,True,"{'id': 'FAMILY_GLIGAR', 'evolutions': ['gliscor_shadow']}",,6.0,,,,
208,Steelix,steelix,"{'atk': 148, 'def': 272, 'hp': 181}","['steel', 'ground']","['DRAGON_TAIL', 'IRON_TAIL', 'THUNDER_FANG']","['CRUNCH', 'EARTHQUAKE', 'HEAVY_SLAM', 'PSYCHIC_FANGS', 'BREAKING_SWIPE']",['shadoweligible'],"{'cp500': [8, 4, 10, 11], 'cp1500': [23.5, 4, 14, 11], 'cp2500': [48, 5, 14, 15], 'cp2500l40': [40, 15, 15, 15]}",1465.0,5.0,75000.0,True,"{'id': 'FAMILY_ONIX', 'parent': 'onix'}",,,,,,
208,Steelix (Mega),steelix_mega,"{'atk': 212, 'def': 327, 'hp': 181}","['steel', 'ground']","['DRAGON_TAIL', 'IRON_TAIL', 'THUNDER_FANG']","['CRUNCH', 'EARTHQUAKE', 'HEAVY_SLAM', 'PSYCHIC_FANGS', 'BREAKING_SWIPE']","['mega', 'shadoweligible']","{'cp500': [5, 15, 13, 13], 'cp1500': [15, 7, 14, 11], 'cp2500': [25.5, 4, 15, 8]}",,5.0,75000.0,True,"{'id': 'FAMILY_ONIX', 'parent': 'onix'}",,,,,,
208,Steelix (Shadow),steelix_shadow,"{'atk': 148, 'def': 272, 'hp': 181}","['steel', 'ground']","['DRAGON_TAIL', 'IRON_TAIL', 'THUNDER_FANG']","['CRUNCH', 'EARTHQUAKE', 'HEAVY_SLAM', 'PSYCHIC_FANGS', 'BREAKING_SWIPE']",['shadow'],"{'cp500': [8, 4, 10, 11], 'cp1500': [23.5, 4, 14, 11], 'cp2500': [48, 5, 14, 15], 'cp2500l40': [40, 15, 15, 15]}",,5.0,75000.0,True,"{'id': 'FAMILY_ONIX', 'parent': 'onix_shadow'}",,,,,,
209,Snubbull,snubbull,"{'atk': 137, 'def': 85, 'hp': 155}","['fairy', 'none']","['BITE', 'TACKLE']","['BRICK_BREAK', 'CRUNCH', 'DAZZLING_GLEAM']",['shadoweligible'],"{'cp500': [15.5, 4, 13, 12], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",701.0,3.0,50000.0,True,"{'id': 'FAMILY_SNUBBULL', 'evolutions': ['granbull']}",,,,,,
209,Snubbull (Shadow),snubbull_shadow,"{'atk': 137, 'def': 85, 'hp': 155}","['fairy', 'none']","['BITE', 'TACKLE']","['BRICK_BREAK', 'CRUNCH', 'DAZZLING_GLEAM']",['shadow'],"{'cp500': [15.5, 4, 13, 12], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SNUBBULL', 'evolutions': ['granbull_shadow']}",,,,,,
210,Granbull,granbull,"{'atk': 212, 'def': 131, 'hp': 207}","['fairy', 'none']","['BITE', 'SNARL', 'CHARM']","['CLOSE_COMBAT', 'CRUNCH', 'PLAY_ROUGH']",['shadoweligible'],"{'cp500': [7.5, 4, 12, 9], 'cp1500': [22, 4, 9, 15], 'cp2500': [42, 5, 15, 13], 'cp2500l40': [39, 14, 14, 15]}",1557.0,3.0,50000.0,True,"{'id': 'FAMILY_SNUBBULL', 'parent': 'snubbull'}",,3.0,,,,
210,Granbull (Shadow),granbull_shadow,"{'atk': 212, 'def': 131, 'hp': 207}","['fairy', 'none']","['BITE', 'SNARL', 'CHARM']","['CLOSE_COMBAT', 'CRUNCH', 'PLAY_ROUGH']",['shadow'],"{'cp500': [7.5, 4, 12, 9], 'cp1500': [22, 4, 9, 15], 'cp2500': [42, 5, 15, 13], 'cp2500l40': [39, 14, 14, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SNUBBULL', 'parent': 'snubbull_shadow'}",,3.0,,,,
211,Qwilfish,qwilfish,"{'atk': 184, 'def': 138, 'hp': 163}","['water', 'poison']","['POISON_STING', 'WATER_GUN']","['AQUA_TAIL', 'ICE_BEAM', 'SLUDGE_WAVE', 'ACID_SPRAY', 'FELL_STINGER', 'SCALD']",,"{'cp500': [9, 8, 13, 13], 'cp1500': [27, 4, 14, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,,,,,,,
211,Qwilfish (Hisuian),qwilfish_hisuian,"{'atk': 184, 'def': 151, 'hp': 163}","['dark', 'poison']","['POISON_STING', 'POISON_JAB']","['AQUA_TAIL', 'ICE_BEAM', 'SLUDGE_BOMB', 'DARK_PULSE', 'SHADOW_BALL']",['hisuian'],"{'cp500': [9, 4, 13, 5], 'cp1500': [25.5, 8, 14, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_QWILFISH', 'evolutions': ['overqwil']}",,,['hqwil'],,,
212,Scizor,scizor,"{'atk': 236, 'def': 181, 'hp': 172}","['bug', 'steel']","['BULLET_PUNCH', 'FURY_CUTTER']","['IRON_HEAD', 'NIGHT_SLASH', 'X_SCISSOR', 'TRAILBLAZE']",['shadoweligible'],"{'cp500': [6.5, 5, 12, 4], 'cp1500': [18.5, 4, 11, 14], 'cp2500': [30.5, 7, 13, 15]}",1857.0,5.0,75000.0,True,"{'id': 'FAMILY_SCYTHER', 'parent': 'scyther'}",,6.0,,,,
212,Scizor (Mega),scizor_mega,"{'atk': 279, 'def': 250, 'hp': 172}","['bug', 'steel']","['BULLET_PUNCH', 'FURY_CUTTER']","['IRON_HEAD', 'NIGHT_SLASH', 'X_SCISSOR', 'TRAILBLAZE']","['shadoweligible', 'mega']","{'cp500': [4.5, 10, 15, 15], 'cp1500': [13.5, 5, 13, 10], 'cp2500': [22.5, 4, 10, 13]}",2581.0,5.0,75000.0,True,"{'id': 'FAMILY_SCYTHER', 'parent': 'scyther'}",,,,,,
212,Scizor (Shadow),scizor_shadow,"{'atk': 236, 'def': 181, 'hp': 172}","['bug', 'steel']","['BULLET_PUNCH', 'FURY_CUTTER']","['IRON_HEAD', 'NIGHT_SLASH', 'X_SCISSOR', 'TRAILBLAZE']",['shadow'],"{'cp500': [6.5, 5, 12, 4], 'cp1500': [18.5, 4, 11, 14], 'cp2500': [30.5, 7, 13, 15]}",,5.0,75000.0,True,"{'id': 'FAMILY_SCYTHER', 'parent': 'scyther_shadow'}",,6.0,,,,
213,Shuckle,shuckle,"{'atk': 17, 'def': 396, 'hp': 85}","['bug', 'rock']","['ROCK_THROW', 'STRUGGLE_BUG']","['GYRO_BALL', 'ROCK_BLAST', 'STONE_EDGE']",['shadoweligible'],"{'cp500': [50, 15, 15, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",139.0,3.0,50000.0,True,,,,,,,
213,Shuckle (Shadow),shuckle_shadow,"{'atk': 17, 'def': 396, 'hp': 85}","['bug', 'rock']","['ROCK_THROW', 'STRUGGLE_BUG']","['GYRO_BALL', 'ROCK_BLAST', 'STONE_EDGE']",['shadow'],"{'cp500': [50, 15, 15, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,,,,,,,
214,Heracross,heracross,"{'atk': 234, 'def': 179, 'hp': 190}","['bug', 'fighting']","['COUNTER', 'STRUGGLE_BUG']","['CLOSE_COMBAT', 'EARTHQUAKE', 'MEGAHORN', 'ROCK_BLAST']",['regional'],"{'cp500': [6, 12, 12, 13], 'cp1500': [17.5, 7, 14, 15], 'cp2500': [29.5, 6, 12, 15]}",,3.0,50000.0,True,,,,,,,
214,Heracross (Mega),heracross_mega,"{'atk': 334, 'def': 223, 'hp': 190}","['bug', 'fighting']","['COUNTER', 'STRUGGLE_BUG']","['CLOSE_COMBAT', 'EARTHQUAKE', 'MEGAHORN', 'ROCK_BLAST']","['regional', 'mega']","{'cp500': [4, 12, 12, 13], 'cp1500': [11.5, 5, 13, 6], 'cp2500': [19, 6, 15, 6]}",,3.0,50000.0,True,,,,,,,
215,Sneasel,sneasel,"{'atk': 189, 'def': 146, 'hp': 146}","['dark', 'ice']","['FEINT_ATTACK', 'ICE_SHARD']","['AVALANCHE', 'FOUL_PLAY', 'ICE_PUNCH', 'TRIPLE_AXEL']",['shadoweligible'],"{'cp500': [9, 9, 10, 15], 'cp1500': [26.5, 8, 15, 15], 'cp2500': [50, 15, 15, 15]}",1231.0,3.0,50000.0,True,"{'id': 'FAMILY_SNEASEL', 'evolutions': ['weavile']}",,,,,,
215,Sneasel (Hisuian),sneasel_hisuian,"{'atk': 189, 'def': 146, 'hp': 146}","['fighting', 'poison']","['ROCK_SMASH', 'POISON_JAB']","['AERIAL_ACE', 'CLOSE_COMBAT', 'X_SCISSOR']","['hisuian', 'shadoweligible']","{'cp500': [9, 9, 10, 15], 'cp1500': [26.5, 8, 15, 15], 'cp2500': [50, 15, 15, 15]}",1231.0,3.0,50000.0,True,"{'id': 'FAMILY_SNEASEL', 'evolutions': ['sneasler']}",,,,,,
215,Sneasel (Shadow),sneasel_shadow,"{'atk': 189, 'def': 146, 'hp': 146}","['dark', 'ice']","['FEINT_ATTACK', 'ICE_SHARD']","['AVALANCHE', 'FOUL_PLAY', 'ICE_PUNCH', 'TRIPLE_AXEL']",['shadow'],"{'cp500': [9, 9, 10, 15], 'cp1500': [26.5, 8, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SNEASEL', 'evolutions': ['weavile_shadow']}",,,,,,
215,Sneasel (Hisuian) (Shadow),sneasel_hisuian_shadow,"{'atk': 189, 'def': 146, 'hp': 146}","['fighting', 'poison']","['ROCK_SMASH', 'POISON_JAB']","['AERIAL_ACE', 'CLOSE_COMBAT', 'X_SCISSOR']","['hisuian', 'shadow']","{'cp500': [9, 9, 10, 15], 'cp1500': [26.5, 8, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SNEASEL', 'evolutions': ['sneasler_shadow']}",,,,,,
216,Teddiursa,teddiursa,"{'atk': 142, 'def': 93, 'hp': 155}","['normal', 'none']","['LICK', 'SCRATCH']","['CROSS_CHOP', 'CRUNCH', 'PLAY_ROUGH', 'TRAILBLAZE', 'SWIFT']",['shadoweligible'],"{'cp500': [14, 8, 14, 12], 'cp1500': [50, 13, 15, 15], 'cp2500': [50, 15, 15, 15], 'cp1500l40': [40, 15, 15, 15]}",760.0,3.0,50000.0,True,"{'id': 'FAMILY_TEDDIURSA', 'evolutions': ['ursaring']}",,,,,,
216,Teddiursa (Shadow),teddiursa_shadow,"{'atk': 142, 'def': 93, 'hp': 155}","['normal', 'none']","['LICK', 'SCRATCH']","['CROSS_CHOP', 'CRUNCH', 'PLAY_ROUGH', 'TRAILBLAZE', 'SWIFT']",['shadow'],"{'cp500': [14, 8, 14, 12], 'cp1500': [50, 13, 15, 15], 'cp2500': [50, 15, 15, 15], 'cp1500l40': [40, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_TEDDIURSA', 'evolutions': ['ursaring_shadow']}",,,,,,
217,Ursaring,ursaring,"{'atk': 236, 'def': 144, 'hp': 207}","['normal', 'none']","['COUNTER', 'METAL_CLAW', 'SHADOW_CLAW']","['CLOSE_COMBAT', 'HYPER_BEAM', 'PLAY_ROUGH', 'TRAILBLAZE', 'SWIFT']",['shadoweligible'],"{'cp500': [6.5, 4, 12, 13], 'cp1500': [19, 5, 9, 13], 'cp2500': [33.5, 4, 14, 7]}",1817.0,3.0,50000.0,True,"{'id': 'FAMILY_TEDDIURSA', 'parent': 'teddiursa', 'evolutions': ['ursaluna']}",,,,,,
217,Ursaring (Shadow),ursaring_shadow,"{'atk': 236, 'def': 144, 'hp': 207}","['normal', 'none']","['COUNTER', 'METAL_CLAW', 'SHADOW_CLAW']","['CLOSE_COMBAT', 'HYPER_BEAM', 'PLAY_ROUGH', 'TRAILBLAZE', 'SWIFT']",['shadow'],"{'cp500': [6.5, 4, 12, 13], 'cp1500': [19, 5, 9, 13], 'cp2500': [33.5, 4, 14, 7]}",,3.0,50000.0,True,"{'id': 'FAMILY_TEDDIURSA', 'parent': 'teddiursa_shadow', 'evolutions': ['ursaluna_shadow']}",,,,,,
218,Slugma,slugma,"{'atk': 118, 'def': 71, 'hp': 120}","['fire', 'none']","['EMBER', 'ROCK_THROW']","['FLAME_BURST', 'FLAME_CHARGE', 'ROCK_SLIDE']",,"{'cp500': [22, 4, 10, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,True,"{'id': 'FAMILY_SLUGMA', 'evolutions': ['magcargo']}",,,,,,
219,Magcargo,magcargo,"{'atk': 139, 'def': 191, 'hp': 137}","['fire', 'rock']","['EMBER', 'ROCK_THROW', 'INCINERATE']","['HEAT_WAVE', 'OVERHEAT', 'STONE_EDGE', 'ROCK_TOMB']",,"{'cp500': [11, 6, 14, 12], 'cp1500': [36.5, 4, 14, 14], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,True,"{'id': 'FAMILY_SLUGMA', 'parent': 'slugma'}",,5.0,,,,
220,Swinub,swinub,"{'atk': 90, 'def': 69, 'hp': 137}","['ice', 'ground']","['POWDER_SNOW', 'TACKLE']","['BODY_SLAM', 'ICY_WIND', 'ROCK_SLIDE']",['shadoweligible'],"{'cp500': [26.5, 5, 14, 12], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",390.0,3.0,50000.0,True,"{'id': 'FAMILY_SWINUB', 'evolutions': ['piloswine']}",,,,,,
220,Swinub (Shadow),swinub_shadow,"{'atk': 90, 'def': 69, 'hp': 137}","['ice', 'ground']","['POWDER_SNOW', 'TACKLE']","['BODY_SLAM', 'ICY_WIND', 'ROCK_SLIDE']",['shadow'],"{'cp500': [26.5, 5, 14, 12], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SWINUB', 'evolutions': ['piloswine_shadow']}",,,,,,
221,Piloswine,piloswine,"{'atk': 181, 'def': 138, 'hp': 225}","['ice', 'ground']","['ICE_SHARD', 'POWDER_SNOW']","['AVALANCHE', 'BULLDOZE', 'STONE_EDGE', 'HIGH_HORSEPOWER']",['shadoweligible'],"{'cp500': [8, 7, 14, 10], 'cp1500': [24, 4, 12, 13], 'cp2500': [47.5, 12, 12, 13], 'cp2500l40': [40, 15, 15, 15]}",1422.0,3.0,50000.0,True,"{'id': 'FAMILY_SWINUB', 'parent': 'swinub', 'evolutions': ['mamoswine']}",,,,,,
221,Piloswine (Shadow),piloswine_shadow,"{'atk': 181, 'def': 138, 'hp': 225}","['ice', 'ground']","['ICE_SHARD', 'POWDER_SNOW']","['AVALANCHE', 'BULLDOZE', 'STONE_EDGE', 'HIGH_HORSEPOWER']",['shadow'],"{'cp500': [8, 7, 14, 10], 'cp1500': [24, 4, 12, 13], 'cp2500': [47.5, 12, 12, 13], 'cp2500l40': [40, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_SWINUB', 'parent': 'swinub_shadow', 'evolutions': ['mamoswine_shadow']}",,,,,,
222,Corsola,corsola,"{'atk': 118, 'def': 156, 'hp': 146}","['water', 'rock']","['BUBBLE', 'TACKLE']","['BUBBLE_BEAM', 'POWER_GEM', 'ROCK_BLAST']",['regional'],"{'cp500': [14, 4, 14, 11], 'cp1500': [47.5, 14, 15, 15], 'cp2500': [50, 15, 15, 15], 'cp1500l40': [40, 15, 15, 15]}",,3.0,50000.0,True,,,,,,,
223,Remoraid,remoraid,"{'atk': 127, 'def': 69, 'hp': 111}","['water', 'none']","['MUD_SHOT', 'WATER_GUN']","['AURORA_BEAM', 'ROCK_BLAST', 'WATER_PULSE']",,"{'cp500': [21, 4, 12, 15], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,1.0,10000.0,True,"{'id': 'FAMILY_REMORAID', 'evolutions': ['octillery']}",,,,,,
224,Octillery,octillery,"{'atk': 197, 'def': 141, 'hp': 181}","['water', 'none']","['MUD_SHOT', 'WATER_GUN', 'LOCK_ON']","['AURORA_BEAM', 'GUNK_SHOT', 'WATER_PULSE', 'ACID_SPRAY', 'OCTAZOOKA']",,"{'cp500': [8, 7, 15, 13], 'cp1500': [24.5, 4, 15, 6], 'cp2500': [47, 12, 15, 15], 'cp2500l40': [40, 15, 15, 15]}",,1.0,10000.0,True,"{'id': 'FAMILY_REMORAID', 'parent': 'remoraid'}",,,,,,
225,Delibird,delibird,"{'atk': 128, 'def': 90, 'hp': 128}","['ice', 'flying']","['PRESENT', 'QUICK_ATTACK']","['AERIAL_ACE', 'ICE_PUNCH', 'ICY_WIND', 'FLY', 'TRIPLE_AXEL']",['shadoweligible'],"{'cp500': [17.5, 4, 15, 10], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",612.0,5.0,75000.0,True,,,,,['QUICK_ATTACK'],,
225,Delibird (Shadow),delibird_shadow,"{'atk': 128, 'def': 90, 'hp': 128}","['ice', 'flying']",['PRESENT'],"['AERIAL_ACE', 'ICE_PUNCH', 'ICY_WIND', 'FLY', 'TRIPLE_AXEL']",['shadow'],"{'cp500': [17.5, 4, 15, 10], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,True,,,,,,,
226,Mantine,mantine,"{'atk': 148, 'def': 226, 'hp': 163}","['water', 'flying']","['BUBBLE', 'BULLET_SEED', 'WING_ATTACK']","['AERIAL_ACE', 'ICE_BEAM', 'WATER_PULSE', 'BUBBLE_BEAM']",,"{'cp500': [9, 4, 13, 14], 'cp1500': [27, 5, 9, 13], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,True,"{'id': 'FAMILY_MANTINE', 'parent': 'mantyke'}",,5.0,,,,
227,Skarmory,skarmory,"{'atk': 148, 'def': 226, 'hp': 163}","['steel', 'flying']","['AIR_SLASH', 'STEEL_WING']","['BRAVE_BIRD', 'FLASH_CANNON', 'SKY_ATTACK']",['shadoweligible'],"{'cp500': [9, 4, 13, 14], 'cp1500': [27, 5, 9, 13], 'cp2500': [50, 15, 15, 15]}",1267.0,5.0,75000.0,True,,,16.0,,,,
227,Skarmory (Shadow),skarmory_shadow,"{'atk': 148, 'def': 226, 'hp': 163}","['steel', 'flying']","['AIR_SLASH', 'STEEL_WING']","['BRAVE_BIRD', 'FLASH_CANNON', 'SKY_ATTACK']",['shadow'],"{'cp500': [9, 4, 13, 14], 'cp1500': [27, 5, 9, 13], 'cp2500': [50, 15, 15, 15]}",,5.0,75000.0,True,,,16.0,,,,
228,Houndour,houndour,"{'atk': 152, 'def': 83, 'hp': 128}","['dark', 'fire']","['EMBER', 'FEINT_ATTACK']","['CRUNCH', 'DARK_PULSE', 'FLAMETHROWER']",['shadoweligible'],"{'cp500': [15.5, 5, 12, 11], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",698.0,3.0,50000.0,True,"{'id': 'FAMILY_HOUNDOUR', 'evolutions': ['houndoom']}",,,,,,
228,Houndour (Shadow),houndour_shadow,"{'atk': 152, 'def': 83, 'hp': 128}","['dark', 'fire']","['EMBER', 'FEINT_ATTACK']","['CRUNCH', 'DARK_PULSE', 'FLAMETHROWER']",['shadow'],"{'cp500': [15.5, 5, 12, 11], 'cp1500': [50, 15, 15, 15], 'cp2500': [50, 15, 15, 15]}",,3.0,50000.0,True,"{'id': 'FAMILY_HOUNDOUR', 'evolutions': ['houndoom_shadow']}",,,,,,
229,Houndoom,houndoom,"{'atk': 224, 'def': 144, 'hp': 181}","['dark', 'fire']","['FIRE_FANG', 'SNARL']","['CRUNCH', 'FIRE_BLAST', 'FLAMETHROWER', 'FOUL_PLAY']",['shadoweligible'],"{'cp500': [7, 8, 14, 14], 'cp1500': [21, 6, 11, 14], 'cp2500': [40, 4, 15, 12]}",1613.0,3.0,50000.0,True,"{'id': 'FAMILY_HOUNDOUR', 'parent': 'houndour'}",,,,,,
229,Houndoom (Mega),houndoom_mega,"{'atk': 289, 'def': 194, 'hp': 181}","['dark', 'fire']","['FIRE_FANG', 'SNARL']","['CRUNCH', 'FIRE_BLAST', 'FLAMETHROWER', 'FOUL_PLAY']","['shadoweligible', 'mega']","{'cp500': [5, 4, 15, 15], 'cp1500': [14, 7, 15, 15], 'cp2500': [24, 5, 10, 12]}",2416.0,3.0,50000.0,True,"{'id': 'FAMILY_HOUNDOUR', 'parent': 'houndour'}",,,,,,
229,Houndoom (Shadow),houndoom_shadow,"{'atk': 224, 'def': 144, 'hp': 181}","['dark', 'fire']","['FIRE_FANG', 'SNARL']","['CRUNCH', 'FIRE_BLAST', 'FLAMETHROWER', 'FOUL_PLAY']",['shadow'],"{'cp500': [7, 8, 14, 14], 'cp1500': [21, 6, 11, 14], 'cp2500': [40, 4, 15, 12]}",,3.0,50000.0,True,"{'id': 'FAMILY_HOUNDOUR', 'parent': 'houndour_shadow'}",,,,,,
